Date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
2017-12-31,8.8280986512300501,0.74714042363642996,776.08033035596804,230.46212028623,0.051654047234951601,14093.6068305274,2.31012,0.0090911897205473192
2018-01-01,9.0903932240654193,0.80743025086550801,876.89025881441603,255.04818503527599,0.080893076401919894,15321.932851764201,2.4552900000000002,0.0093354458244977092
2018-01-02,9.8863231005533478,1.0754011011838815,963.05575069035115,248.04219364630376,0.098106831521729693,15583.885537759301,3.1257100000000002,0.0095919842955303949
2018-01-03,9.6757576668364056,1.1793470150411156,978.41610418352195,244.83437239359276,0.21813896209702388,15976.365194174001,3.2200500000000001,0.010098320449883494
2018-01-04,16.488523208942993,1.0778211835149423,1004.8949722625625,254.1385250810076,0.23167275596197776,18336.9229801691,2.9313799999999999,0.013841230630273734
2018-01-05,24.369904809962087,1.0937801724802789,1052.0233601070299,289.93003335817792,0.17928748936361966,18343.662493407101,3.0916299999999999,0.015865492218716883
2018-01-06,19.342609184160256,1.0528536805180457,1137.6549188901813,278.97598168335605,0.19978596066784834,17039.873913848802,3.39845,0.01758609267957335
2018-01-07,19.213160457388458,0.94189993154676244,1184.9239302779799,263.74638340519527,0.15690548165161397,15900.365021600601,2.4485000000000001,0.015664930020196744
2018-01-08,18.978822159045176,0.86620153965617941,1361.4396682787146,258.71996457839646,0.13269400951985694,15604.723408240499,2.1412599999999999,0.014236014523322628
2018-01-09,18.074112986027988,0.81644170561199625,1345.5876017375906,253.7921714393668,0.13426456800506337,15509.2701268168,1.95614,0.013397872468724748
2018-01-10,22.110067610766471,0.72746172929919228,1181.6514100305303,233.34334721111807,0.11417243181734481,14050.5696063543,1.9336100000000001,0.01178359332667976
2018-01-11,23.914921777474607,0.96232864180632272,1315.6187580839762,246.19188649019114,0.11596416170985852,14759.294629915001,2.0257700000000001,0.013406427001536618
2018-01-12,23.564984313112777,0.93790718556173758,1448.1800861342022,268.36811528589226,0.10914446791001396,15193.314897984699,2.0225,0.012985428673917112
2018-01-13,21.993910234458383,0.84188952658382277,1410.0002145085193,247.8011550075546,0.089258509987554649,14476.588971369099,1.86561,0.012060585801368595
2018-01-14,20.776410632506227,0.82240407448262021,1329.6713965043375,241.15180605280489,0.080468541446918354,14411.9977069182,1.66706,0.010383539628810808
2018-01-15,14.271789985128768,0.63821773916030577,1068.6004106894156,189.47312838641994,0.055139372514228957,11723.913520665799,1.1951499999999999,0.0069552289559072058
2018-01-16,14.588799163558992,0.64956716143497018,1022.3652131699663,188.94090132699341,0.077342111539374425,11415.392844276799,1.2911600000000001,0.0077664581812386503
2018-01-17,14.773289953702861,0.671356127214076,1036.0723127880251,194.75533862933017,0.084762834212459351,11569.4249920858,1.61161,0.0080525921952040915
2018-01-18,15.378966128349079,0.66575145083488652,1046.8985973958734,194.58350142038915,0.082477516352572583,11758.4693327652,1.5415700000000001,0.007995193410812805
2018-01-19,16.822452569410679,0.7340009347332741,1172.9172062239459,214.40691547950109,0.088571480073917852,13260.2711872786,1.58205,0.0086960293930495366
2018-01-20,14.401645763988126,0.62903308176666639,1053.6332024800395,191.58647618823559,0.072906603278914336,11703.5048628599,1.38127,0.0071966381682714645
2018-01-21,13.183408210852003,0.58135116897143568,1000.3871327788332,179.92105838110913,0.07360993173777669,10991.595013080199,1.3041100000000001,0.0067516557908409132
2018-01-22,13.165483790054241,0.56485086176934474,991.66532063870295,178.04211170597296,0.069001296609717058,10894.000905340499,1.3423400000000001,0.006644834704077421
2018-01-23,13.555624316282572,0.62487763324093093,1056.8792325682198,178.96961254775655,0.070328519465327158,11277.1159704489,1.3330900000000001,0.0070292553235282405
2018-01-24,13.241262926733073,0.63963832722956004,1059.3154960264808,179.06314382212614,0.069158437032559916,11225.254456885301,1.30965,0.0075612829414707441
2018-01-25,13.07623699156532,0.62060102518183646,1048.7989058434846,175.06149796221538,0.065936148941410408,11044.9072365744,1.21336,0.0071330165646445558
2018-01-26,13.338049921339444,0.62546372173005205,1095.7825142892807,179.64830412946989,0.068791866896927775,11456.213506279901,1.23119,0.0073658278824832593
2018-01-27,13.509325087662313,0.63057636648555093,1237.3241758467964,191.9302770791985,0.065094335339733564,11665.696930084699,1.41666,0.0074633089353431676
2018-01-28,12.714301970207767,0.59247071764654158,1169.6342569193446,179.28109532295471,0.063330289635099901,11157.663887897799,1.3196699999999999,0.0069041847391909505
2018-01-29,12.730467919083532,0.58794920748945945,1161.9086430994253,177.68852897104085,0.063157820329687586,11095.210689126599,1.3123100000000001,0.0068582886265056674
2018-01-30,11.19699597843848,0.50171656946254606,1058.0960529662955,163.53293484489572,0.053454488566912262,9989.6897765966896,1.13747,0.0059470266076978038
