,date,BNB,ADA,ETH,LTC,TRX,BTC,XRP,DOGE
1036,2020-11-01,28.383207088910694,0.09774698991267801,394.9363420491719,55.41204205930136,0.02572599800457507,13720.361465146289,0.23959737006119536,0.0025748451478100286
1037,2020-11-02,27.901510425164563,0.09245315428693958,383.8498034220404,53.825758354428636,0.024456935346311076,13558.361795524168,0.2354071291310812,0.0025248520098358398
1038,2020-11-03,26.860327392329477,0.09363108074309147,387.616373722075,53.82308772445742,0.02445008199273493,13989.976358180447,0.23945068188190569,0.002519626100286261
1039,2020-11-04,26.850364190385715,0.09537743761032992,401.7330968324722,54.69221362861966,0.024226985160160242,14101.716050813722,0.23731496749607678,0.00252069341530306
1040,2020-11-05,27.66041204370796,0.09750582263266826,415.9277704309719,58.991706068374576,0.025020506827350044,15553.331701081443,0.24551217214077564,0.0026552157725537513
1041,2020-11-06,28.931312481044976,0.10889010252200101,454.6515430984697,62.9623548329934,0.02606864869200342,15548.312145063144,0.25790509860171873,0.0027574153692735354
1042,2020-11-07,27.694902163595472,0.10135335959810736,435.4183540833094,58.91491268404929,0.024934878821244514,14818.45891122149,0.24895241737553578,0.0026721986327301775
1043,2020-11-08,28.272832381802676,0.10639524787907102,455.3583669721691,61.028779208119225,0.02537712502359173,15496.316149147417,0.2536826612170206,0.0026813962915643638
1044,2020-11-09,27.97764626336301,0.10536606593238362,445.0512933420698,59.26694076235269,0.024831095425617764,15335.342198178862,0.2507418820679295,0.002673316509752047
1045,2020-11-10,28.15111180787262,0.10562814231721475,449.8161845012962,57.907418791609935,0.02485461472946424,15278.70965979927,0.25358971624621984,0.002764883564939465
1046,2020-11-11,27.939048497406986,0.10580327053440874,463.18087172032307,59.243821459307256,0.025025021157222868,15686.905986213233,0.2558078141731928,0.0027700918314153724
1047,2020-11-12,27.5443138396036,0.10437917506429249,462.2056195794902,60.19117443970652,0.024943848520579497,16265.149252483357,0.2544774022814587,0.002786630115669337
1048,2020-11-13,28.19283500399967,0.10630123438366175,475.9690936576015,65.47338224892505,0.02535850088681227,16326.81487507908,0.2648847398933393,0.002838131252701197
1049,2020-11-14,27.953819650024514,0.10430680876088493,462.7183970607933,63.98777721776308,0.025147765103811916,16095.561510630652,0.26855016993655373,0.0027532653753921323
1050,2020-11-15,27.601590116985903,0.10073652624425576,449.2068016397434,62.39788549528678,0.02528024939933145,15984.673784156614,0.2697450913919404,0.002780402618712761
1051,2020-11-16,28.02227380326721,0.10390459523039743,461.3711967052673,73.66535291252396,0.02543978158092924,16714.40386322188,0.2872437054360881,0.0028955812874004714
1052,2020-11-17,28.496923304737354,0.1094852464363196,482.1983847235396,76.31540769527042,0.026379392190627914,17651.82042768171,0.3021307416235462,0.0029445990922396473
1053,2020-11-18,28.069265692770117,0.10676304287616935,479.43766136247405,73.78762127873205,0.026861589202552112,17829.934958345126,0.29414452016877635,0.002919964377517892
1054,2020-11-19,28.046442178358358,0.10580308745480436,471.31795839441156,81.32342100823108,0.025799445773671652,17819.75743096837,0.30296022474478607,0.002904592062602959
1055,2020-11-20,28.851114684946694,0.1176356652567512,508.79221458524455,82.64229693785896,0.02621825124735053,18628.813489036198,0.3277601704282896,0.0029895545497902448
1056,2020-11-21,30.45155540675402,0.13273132188323303,548.842116249849,86.8915369577071,0.03036997911635926,18689.528655825852,0.46054586530497443,0.0035101105068943324
1057,2020-11-22,29.977302281631136,0.14527293189697002,560.5088874583059,82.86225405474103,0.028767215334242646,18390.61184379203,0.4440995477248506,0.0033468863174150056
1058,2020-11-23,30.89436317605904,0.15357163877237542,608.2733109189421,88.64648495365853,0.03148071451255826,18360.693300385865,0.6120580566284565,0.0035901592700016676
1059,2020-11-24,33.74014404645124,0.1667999803907806,602.6662623938871,89.05886803872532,0.03499626064991254,19091.524181728702,0.6919616416524175,0.004153810498654059
1060,2020-11-25,31.38573384098398,0.155687562647238,568.2751530404493,81.62150278822762,0.033042108025203444,18753.288921684914,0.6327004070529666,0.003725840728891116
1061,2020-11-26,28.1837367602019,0.13746123800447346,518.4670452162002,70.85787240532885,0.029360693754659672,17138.029512395206,0.5308775386405923,0.0032487316658129134
1062,2020-11-27,28.488120962645503,0.14063947526168993,517.5530264056014,69.15644659781293,0.029354903262897875,17140.27555252362,0.5588811610780686,0.0032814446937061855
1063,2020-11-28,29.11177305406224,0.16471768109030216,537.3926120944484,72.64577033380746,0.030426190982518753,17718.972832629497,0.6240390592147861,0.003414203816395023
1064,2020-11-29,30.112082957074602,0.16640238714566252,574.7511196548439,79.11564866102998,0.030608108139112987,18169.95420978285,0.6054386155414733,0.0034495342068635434
1065,2020-11-30,31.24495320461204,0.17050059426844394,612.2637856122055,87.38619672272732,0.032243706394538746,19609.52143957559,0.6641238171287605,0.003560698895231606
1066,2020-12-01,30.13356223771369,0.15621673213950765,589.5818443540976,85.52570592614738,0.03036022903652279,18857.417371118165,0.6143821057518846,0.003358532265631857
1067,2020-12-02,30.28595059031463,0.1589713044398139,598.760610095824,89.13517835680847,0.031228183609122474,19208.398191994624,0.6320169268594741,0.0033799641716305774
1068,2020-12-03,30.651721259347816,0.1640449778416628,616.506661565682,88.86448690651734,0.03160915189698953,19435.20484740911,0.6297547067388412,0.0034206365223368776
